"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight"
"289816","2346175","7","","9999","Quantity not specified","90000","248.0"
"289812","2346175","2","","9999","1 fl oz (with ice)","30009","23.0"
"289811","2346175","1","","9999","1 fl oz (no ice)","30001","31.0"
"289813","2346175","3","","9999","1 fl oz (NFS)","30008","31.0"
"289817","2346176","1","","9999","1 cup (8 fl oz)","10215","240.0"
"289819","2346176","3","","9999","Quantity not specified","90000","240.0"
"289818","2346176","2","","9999","1 fl oz","30000","30.0"
"289823","2346177","6","","9999","1 fl oz (NFS)","30008","31.0"
"289822","2346177","5","","9999","1 fl oz (with ice)","30009","23.0"
"289820","2346177","3","","9999","Quantity not specified","90000","248.0"
"289821","2346177","4","","9999","1 fl oz (no ice)","30001","31.0"
"289824","2346178","1","","9999","1 cup","10205","248.0"
"289825","2346178","2","","9999","1 fl oz","30000","31.0"
"289826","2346178","3","","9999","Quantity not specified","90000","248.0"
"289827","2346179","1","","9999","1 cup","10205","248.0"
"289829","2346179","3","","9999","Quantity not specified","90000","248.0"
"289828","2346179","2","","9999","1 fl oz","30000","31.0"
"289830","2346180","1","","9999","1 fl oz","30000","31.0"
"289831","2346180","2","","9999","1 cup","10205","248.0"
"289832","2346180","3","","9999","Quantity not specified","90000","248.0"
"289834","2346181","2","","9999","1 fl oz","30000","31.0"
"289835","2346181","3","","9999","Quantity not specified","90000","248.0"
"289833","2346181","1","","9999","1 cup","10205","248.0"
"289839","2346182","6","","9999","1 fl oz (NFS)","30008","31.0"
"289838","2346182","5","","9999","1 fl oz (with ice)","30009","23.0"
"289837","2346182","4","","9999","1 fl oz (no ice)","30001","31.0"
"289836","2346182","3","","9999","Quantity not specified","90000","248.0"
"289840","2346183","1","","9999","1 cup","10205","248.0"
"289841","2346183","2","","9999","Quantity not specified","90000","248.0"
"289842","2346183","3","","9999","1 fl oz","30000","31.0"
"289845","2346184","4","","9999","1 fl oz","30000","31.0"
"289843","2346184","2","","9999","Quantity not specified","90000","248.0"
"289844","2346184","3","","9999","1 cup","10205","248.0"
"289848","2346185","3","","9999","1 glass","64510","180.0"
"289846","2346185","1","","9999","1 fl oz","30000","30.0"
"289847","2346185","2","","9999","Quantity not specified","90000","180.0"
"289851","2346186","3","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289849","2346186","1","","9999","1 fl oz","30000","30.0"
"289850","2346186","2","","9999","Quantity not specified","90000","360.0"
"289854","2346187","5","","9999","1 drink","60699","225.0"
"289853","2346187","4","","9999","1 fl oz","30000","30.0"
"289852","2346187","3","","9999","Quantity not specified","90000","225.0"
"289857","2346188","3","","9999","Quantity not specified","90000","27.0"
"289855","2346188","1","","9999","1 tablespoon","21000","14.0"
"289856","2346188","2","","9999","1 cup","10205","224.0"
"289860","2346189","3","","9999","1 tablespoon","21000","13.0"
"289861","2346189","4","","9999","Quantity not specified","90000","17.0"
"289859","2346189","2","","9999","1 package","61528","113.0"
"289858","2346189","1","","9999","1 serving","61890","17.0"
"289862","2346190","1","","9999","1 tablespoon","21000","12.0"
"289864","2346190","3","","9999","Quantity not specified","90000","2.0"
"289863","2346190","2","","9999","1 package","61528","16.0"
"289866","2346191","2","","9999","Quantity not specified","90000","36.0"
"289865","2346191","1","","9999","1 tablespoon","21000","12.5"
"289867","2346192","1","","9999","1 fl oz","30000","30.0"
"289870","2346192","5","","9999","1 bottle (40 fl oz)","64216","1200.0"
"289871","2346192","6","","9999","Quantity not specified","90000","360.0"
"289869","2346192","3","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289868","2346192","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289874","2346193","4","","9999","Quantity not specified","90000","360.0"
"289875","2346193","5","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289873","2346193","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289872","2346193","1","","9999","1 fl oz","30000","30.0"
"289877","2346194","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289876","2346194","1","","9999","1 fl oz","30000","30.0"
"289878","2346194","3","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289879","2346194","4","","9999","Quantity not specified","90000","360.0"
"289883","2346195","4","","9999","Quantity not specified","90000","360.0"
"289882","2346195","3","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289881","2346195","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289880","2346195","1","","9999","1 fl oz","30000","30.0"
"289885","2346196","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289884","2346196","1","","9999","1 fl oz","30000","30.0"
"289887","2346196","4","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289886","2346196","3","","9999","Quantity not specified","90000","360.0"
"289891","2346197","4","","9999","1 bottle (40 fl oz)","64216","1200.0"
"289888","2346197","1","","9999","1 fl oz","30000","30.0"
"289889","2346197","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289890","2346197","3","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289892","2346197","5","","9999","Quantity not specified","90000","360.0"
"289896","2346198","4","","9999","Quantity not specified","90000","360.0"
"289893","2346198","1","","9999","1 fl oz","30000","30.0"
"289895","2346198","3","","9999","1 can or bottle (16 fl oz)","60424","480.0"
"289894","2346198","2","","9999","1 can or bottle (12 fl oz)","60533","360.0"
"289901","2346199","7","","9999","1 drink","60699","68.0"
"289899","2346199","5","","9999","1 shot","64508","45.0"
"289897","2346199","3","","9999","Quantity not specified","90000","45.0"
"289898","2346199","4","","9999","1 fl oz (no ice)","30001","30.0"
"289900","2346199","6","","9999","1 jigger","60905","45.0"
"289902","2346200","1","","9999","1 fl oz (no ice)","30001","30.0"
"289903","2346200","2","","9999","1 shot","64508","45.0"
"289904","2346200","3","","9999","1 jigger","60905","45.0"
"289905","2346200","4","","9999","1 drink","60699","68.0"
"289906","2346200","5","","9999","Quantity not specified","90000","45.0"
"289908","2346201","4","","9999","1 fl oz","30000","30.0"
